단지번호,단지명,시구,자치구,동,위도,경도,학교수,성취_평균_avg,성취_평균_max,특목고진학_합,특목고진학_avg,사립여부_비율,시구_학교수,시구_성취_평균_avg,시구_성취_평균_max,시구_특목고진학_avg,시구_특목고진학_max,시_학교수,시_성취_평균_avg,시_성취_평균_max,시_특목고진학_avg,시_특목고진학_max,학군_매칭,학군_성취율,학군_특목고,점수_성취율,점수_특목고,점수_학군
119377,힐스테이트클래시안,영등포구,,대림동,37.503994,126.911785,2.0,68.94999999999999,71.6,2.0,1.0,0.0,12.0,73.81666666666666,80.8,3.4166666666666665,7.0,12,73.81666666666666,80.8,3.4166666666666665,7.0,동,68.94999999999999,1.0,35.799999999999955,5.0,26.559999999999967
125757,방배그랑자이,서초구,,방배동,37.475575,126.999769,1.0,74.4,74.4,9.0,9.0,1.0,16.0,76.86875,82.1,7.2,15.0,16,76.86875,82.1,7.2,15.0,동,74.4,9.0,57.600000000000016,45.0,53.82000000000001
135,대치삼성1차,강남구,,개포동,37.496538,127.059121,,,,,,,24.0,78.85416666666667,86.1,8.583333333333334,22.0,24,78.85416666666667,86.1,8.583333333333334,22.0,시구,78.85416666666667,8.583333333333334,75.41666666666669,42.91666666666667,65.66666666666669
3034,두산,동작구,,상도동,37.484899,126.943154,2.0,78.69999999999999,83.3,8.0,4.0,0.0,16.0,74.85625,83.3,2.5625,8.0,16,74.85625,83.3,2.5625,8.0,동,78.69999999999999,4.0,74.79999999999995,20.0,58.35999999999997
398,명수대현대,동작구,,동작동,37.507809,126.967205,1.0,77.4,77.4,3.0,3.0,0.0,16.0,74.85625,83.3,2.5625,8.0,16,74.85625,83.3,2.5625,8.0,동,77.4,3.0,69.60000000000002,15.0,53.22000000000001
3040,도곡삼성래미안,강남구,,개포동,37.489972,127.050406,,,,,,,24.0,78.85416666666667,86.1,8.583333333333334,22.0,24,78.85416666666667,86.1,8.583333333333334,22.0,시구,78.85416666666667,8.583333333333334,75.41666666666669,42.91666666666667,65.66666666666669
3280,신동아리버파크,영등포구,,여의도동,37.507853,126.944741,2.0,73.75,73.8,11.0,5.5,0.0,12.0,73.81666666666666,80.8,3.4166666666666665,7.0,12,73.81666666666666,80.8,3.4166666666666665,7.0,동,73.75,5.5,55.00000000000001,27.500000000000004,46.75
101496,흑석한강푸르지오,동작구,,동작동,37.503008,126.965382,1.0,77.4,77.4,3.0,3.0,0.0,16.0,74.85625,83.3,2.5625,8.0,16,74.85625,83.3,2.5625,8.0,동,77.4,3.0,69.60000000000002,15.0,53.22000000000001
380,사당우성2단지,동작구,,동작동,37.487604,126.977151,1.0,77.4,77.4,3.0,3.0,0.0,16.0,74.85625,83.3,2.5625,8.0,16,74.85625,83.3,2.5625,8.0,동,77.4,3.0,69.60000000000002,15.0,53.22000000000001
114809,e편한세상서울대입구,관악구,,봉천동,37.477464,126.943417,5.0,72.08,77.4,10.0,2.0,0.2,16.0,69.8875,77.4,1.3125,5.0,16,69.8875,77.4,1.3125,5.0,동,72.08,2.0,48.31999999999999,10.0,36.82399999999999
483,대치2단지,강남구,,개포동,37.494658,127.075486,,,,,,,24.0,78.85416666666667,86.1,8.583333333333334,22.0,24,78.85416666666667,86.1,8.583333333333334,22.0,시구,78.85416666666667,8.583333333333334,75.41666666666669,42.91666666666667,65.66666666666669
17528,개나리푸르지오,강남구,,논현동,37.499871,127.049987,,,,,,,24.0,78.85416666666667,86.1,8.583333333333334,22.0,24,78.85416666666667,86.1,8.583333333333334,22.0,시구,78.85416666666667,8.583333333333334,75.41666666666669,42.91666666666667,65.66666666666669
22781,래미안슈르,과천시,,갈현동,37.420912,126.992161,,,,,,,3.0,78.93333333333334,82.8,36.66666666666666,63.0,3,78.93333333333334,82.8,36.66666666666666,63.0,시구,78.93333333333334,36.66666666666666,75.73333333333335,100.0,83.01333333333335
372,본동신동아,동작구,,노량진동,37.509888,126.95168,,,,,,,16.0,74.85625,83.3,2.5625,8.0,16,74.85625,83.3,2.5625,8.0,시구,74.85625,2.5625,59.42500000000002,12.812499999999998,45.44125000000001
113125,래미안개포루체하임,강남구,,개포동,37.489583,127.079812,,,,,,,24.0,78.85416666666667,86.1,8.583333333333334,22.0,24,78.85416666666667,86.1,8.583333333333334,22.0,시구,78.85416666666667,8.583333333333334,75.41666666666669,42.91666666666667,65.66666666666669
22627,잠실엘스,강남구,,대치동,37.513348,127.081556,2.0,83.4,86.1,22.0,11.0,1.0,24.0,78.85416666666667,86.1,8.583333333333334,22.0,24,78.85416666666667,86.1,8.583333333333334,22.0,동,83.4,11.0,93.60000000000002,55.00000000000001,82.02000000000001
3048,경남,강남구,,도곡동,37.488679,127.040856,3.0,78.89999999999999,82.6,27.0,9.0,0.6666666666666666,24.0,78.85416666666667,86.1,8.583333333333334,22.0,24,78.85416666666667,86.1,8.583333333333334,22.0,동,78.89999999999999,9.0,75.59999999999997,45.0,66.41999999999997
329,역삼럭키,강남구,,도곡동,37.49061,127.040187,3.0,78.89999999999999,82.6,27.0,9.0,0.6666666666666666,24.0,78.85416666666667,86.1,8.583333333333334,22.0,24,78.85416666666667,86.1,8.583333333333334,22.0,동,78.89999999999999,9.0,75.59999999999997,45.0,66.41999999999997
100235,건영,영등포구,,여의도동,37.507801,126.94999,2.0,73.75,73.8,11.0,5.5,0.0,12.0,73.81666666666666,80.8,3.4166666666666665,7.0,12,73.81666666666666,80.8,3.4166666666666665,7.0,동,73.75,5.5,55.00000000000001,27.500000000000004,46.75
176758,아크로삼성,강남구,,삼성동,37.519965,127.059651,1.0,85.7,85.7,6.0,6.0,0.0,24.0,78.85416666666667,86.1,8.583333333333334,22.0,24,78.85416666666667,86.1,8.583333333333334,22.0,동,85.7,6.0,100.0,30.0,79.0
745,삼부,영등포구,,여의도동,37.52456,126.931869,2.0,73.75,73.8,11.0,5.5,0.0,12.0,73.81666666666666,80.8,3.4166666666666665,7.0,12,73.81666666666666,80.8,3.4166666666666665,7.0,동,73.75,5.5,55.00000000000001,27.500000000000004,46.75
3346,방배현대홈타운2차,동작구,,동작동,37.490473,126.98384,1.0,77.4,77.4,3.0,3.0,0.0,16.0,74.85625,83.3,2.5625,8.0,16,74.85625,83.3,2.5625,8.0,동,77.4,3.0,69.60000000000002,15.0,53.22000000000001
102715,이수역리가,동작구,,동작동,37.489495,126.973993,1.0,77.4,77.4,3.0,3.0,0.0,16.0,74.85625,83.3,2.5625,8.0,16,74.85625,83.3,2.5625,8.0,동,77.4,3.0,69.60000000000002,15.0,53.22000000000001
9311,삼성래미안,영등포구,,여의도동,37.50991,126.95004,2.0,73.75,73.8,11.0,5.5,0.0,12.0,73.81666666666666,80.8,3.4166666666666665,7.0,12,73.81666666666666,80.8,3.4166666666666665,7.0,동,73.75,5.5,55.00000000000001,27.500000000000004,46.75
108834,서초포레스타6단지,서초구,,내곡동,37.449807,127.055535,,,,,,,16.0,76.86875,82.1,7.2,15.0,16,76.86875,82.1,7.2,15.0,시구,76.86875,7.2,67.47500000000002,36.0,58.03250000000001
459,한신서래,서초구,,반포동,37.49929,127.00086,3.0,77.39999999999999,82.0,15.0,7.5,0.0,16.0,76.86875,82.1,7.2,15.0,16,76.86875,82.1,7.2,15.0,동,77.39999999999999,7.5,69.59999999999997,37.5,59.96999999999997
378,신동아4차,동작구,,동작동,37.490198,126.978134,1.0,77.4,77.4,3.0,3.0,0.0,16.0,74.85625,83.3,2.5625,8.0,16,74.85625,83.3,2.5625,8.0,동,77.4,3.0,69.60000000000002,15.0,53.22000000000001
18213,개나리래미안,강남구,,대치동,37.498452,127.046103,2.0,83.4,86.1,22.0,11.0,1.0,24.0,78.85416666666667,86.1,8.583333333333334,22.0,24,78.85416666666667,86.1,8.583333333333334,22.0,동,83.4,11.0,93.60000000000002,55.00000000000001,82.02000000000001
22779,래미안에코팰리스,과천시,,과천동,37.435103,126.993279,,,,,,,3.0,78.93333333333334,82.8,36.66666666666666,63.0,3,78.93333333333334,82.8,36.66666666666666,63.0,시구,78.93333333333334,36.66666666666666,75.73333333333335,100.0,83.01333333333335
117792,신길센트럴자이,영등포구,,대림동,37.503154,126.907623,2.0,68.94999999999999,71.6,2.0,1.0,0.0,12.0,73.81666666666666,80.8,3.4166666666666665,7.0,12,73.81666666666666,80.8,3.4166666666666665,7.0,동,68.94999999999999,1.0,35.799999999999955,5.0,26.559999999999967
933,유원강변,영등포구,,여의도동,37.515109,126.951019,2.0,73.75,73.8,11.0,5.5,0.0,12.0,73.81666666666666,80.8,3.4166666666666665,7.0,12,73.81666666666666,80.8,3.4166666666666665,7.0,동,73.75,5.5,55.00000000000001,27.500000000000004,46.75
3381,대방e-편한세상1차,영등포구,,신길동,37.511976,126.929266,1.0,76.0,76.0,2.0,2.0,0.0,12.0,73.81666666666666,80.8,3.4166666666666665,7.0,12,73.81666666666666,80.8,3.4166666666666665,7.0,동,76.0,2.0,64.0,10.0,47.8
115936,사당롯데캐슬골든포레,동작구,,동작동,37.492044,126.962212,1.0,77.4,77.4,3.0,3.0,0.0,16.0,74.85625,83.3,2.5625,8.0,16,74.85625,83.3,2.5625,8.0,동,77.4,3.0,69.60000000000002,15.0,53.22000000000001
769,현대맨숀,동작구,,흑석동,37.518811,126.981793,1.0,68.9,68.9,6.0,6.0,1.0,16.0,74.85625,83.3,2.5625,8.0,16,74.85625,83.3,2.5625,8.0,동,68.9,6.0,35.60000000000002,30.0,33.920000000000016
119219,개포래미안포레스트,서초구,,양재동,37.478448,127.054031,,,,,,,16.0,76.86875,82.1,7.2,15.0,16,76.86875,82.1,7.2,15.0,시구,76.86875,7.2,67.47500000000002,36.0,58.03250000000001
135597,대치푸르지오써밋,강남구,,대치동,37.502438,127.060288,2.0,83.4,86.1,22.0,11.0,1.0,24.0,78.85416666666667,86.1,8.583333333333334,22.0,24,78.85416666666667,86.1,8.583333333333334,22.0,동,83.4,11.0,93.60000000000002,55.00000000000001,82.02000000000001
121987,당산센트럴아이파크,영등포구,,당산동,37.529925,126.903313,,,,,,,12.0,73.81666666666666,80.8,3.4166666666666665,7.0,12,73.81666666666666,80.8,3.4166666666666665,7.0,시구,73.81666666666666,3.4166666666666665,55.26666666666665,17.083333333333332,43.81166666666665
45,현대,동작구,,동작동,37.492882,126.95937,1.0,77.4,77.4,3.0,3.0,0.0,16.0,74.85625,83.3,2.5625,8.0,16,74.85625,83.3,2.5625,8.0,동,77.4,3.0,69.60000000000002,15.0,53.22000000000001
511,강변,서초구,,반포동,37.517893,127.012699,3.0,77.39999999999999,82.0,15.0,7.5,0.0,16.0,76.86875,82.1,7.2,15.0,16,76.86875,82.1,7.2,15.0,동,77.39999999999999,7.5,69.59999999999997,37.5,59.96999999999997
733,진흥,강남구,,삼성동,37.520112,127.051472,1.0,85.7,85.7,6.0,6.0,0.0,24.0,78.85416666666667,86.1,8.583333333333334,22.0,24,78.85416666666667,86.1,8.583333333333334,22.0,동,85.7,6.0,100.0,30.0,79.0
3803,리버힐삼성,영등포구,,여의도동,37.534791,126.950404,2.0,73.75,73.8,11.0,5.5,0.0,12.0,73.81666666666666,80.8,3.4166666666666665,7.0,12,73.81666666666666,80.8,3.4166666666666665,7.0,동,73.75,5.5,55.00000000000001,27.500000000000004,46.75
102641,흑석한강센트레빌2차,동작구,,노량진동,37.502461,126.958503,,,,,,,16.0,74.85625,83.3,2.5625,8.0,16,74.85625,83.3,2.5625,8.0,시구,74.85625,2.5625,59.42500000000002,12.812499999999998,45.44125000000001
3,동현,강남구,,논현동,37.51938,127.036753,,,,,,,24.0,78.85416666666667,86.1,8.583333333333334,22.0,24,78.85416666666667,86.1,8.583333333333334,22.0,시구,78.85416666666667,8.583333333333334,75.41666666666669,42.91666666666667,65.66666666666669
184857,잠실르엘,송파구,,방이동,37.517554,127.107032,3.0,71.33333333333333,75.8,0.0,0.0,0.0,29.0,74.12068965517241,83.5,5.241379310344827,17.0,29,74.12068965517241,83.5,5.241379310344827,17.0,동,71.33333333333333,0.0,45.333333333333314,0.0,31.73333333333332
499,한양5차,강남구,,삼성동,37.529063,127.041946,1.0,85.7,85.7,6.0,6.0,0.0,24.0,78.85416666666667,86.1,8.583333333333334,22.0,24,78.85416666666667,86.1,8.583333333333334,22.0,동,85.7,6.0,100.0,30.0,79.0
104035,이수힐스테이트,동작구,,동작동,37.494432,126.980134,1.0,77.4,77.4,3.0,3.0,0.0,16.0,74.85625,83.3,2.5625,8.0,16,74.85625,83.3,2.5625,8.0,동,77.4,3.0,69.60000000000002,15.0,53.22000000000001
108405,트리마제,강남구,,청담동,37.538893,127.044942,,,,,,,24.0,78.85416666666667,86.1,8.583333333333334,22.0,24,78.85416666666667,86.1,8.583333333333334,22.0,시구,78.85416666666667,8.583333333333334,75.41666666666669,42.91666666666667,65.66666666666669
10129,상도브라운스톤,동작구,,노량진동,37.506116,126.943929,,,,,,,16.0,74.85625,83.3,2.5625,8.0,16,74.85625,83.3,2.5625,8.0,시구,74.85625,2.5625,59.42500000000002,12.812499999999998,45.44125000000001
8987,상도중앙하이츠빌,동작구,,노량진동,37.499303,126.949883,,,,,,,16.0,74.85625,83.3,2.5625,8.0,16,74.85625,83.3,2.5625,8.0,시구,74.85625,2.5625,59.42500000000002,12.812499999999998,45.44125000000001
374,극동,동작구,,동작동,37.491697,126.973341,1.0,77.4,77.4,3.0,3.0,0.0,16.0,74.85625,83.3,2.5625,8.0,16,74.85625,83.3,2.5625,8.0,동,77.4,3.0,69.60000000000002,15.0,53.22000000000001
2987,관악드림타운,동작구,,상도동,37.490479,126.950561,2.0,78.69999999999999,83.3,8.0,4.0,0.0,16.0,74.85625,83.3,2.5625,8.0,16,74.85625,83.3,2.5625,8.0,동,78.69999999999999,4.0,74.79999999999995,20.0,58.35999999999997
408,도곡한신,강남구,,도곡동,37.487685,127.040609,3.0,78.89999999999999,82.6,27.0,9.0,0.6666666666666666,24.0,78.85416666666667,86.1,8.583333333333334,22.0,24,78.85416666666667,86.1,8.583333333333334,22.0,동,78.89999999999999,9.0,75.59999999999997,45.0,66.41999999999997
401,한강현대,동작구,,동작동,37.50665,126.970693,1.0,77.4,77.4,3.0,3.0,0.0,16.0,74.85625,83.3,2.5625,8.0,16,74.85625,83.3,2.5625,8.0,동,77.4,3.0,69.60000000000002,15.0,53.22000000000001
419,대청,강남구,,개포동,37.495077,127.077121,,,,,,,24.0,78.85416666666667,86.1,8.583333333333334,22.0,24,78.85416666666667,86.1,8.583333333333334,22.0,시구,78.85416666666667,8.583333333333334,75.41666666666669,42.91666666666667,65.66666666666669
111515,헬리오시티,강남구,,수서동,37.497624,127.107268,2.0,78.35,83.9,14.0,7.0,0.0,24.0,78.85416666666667,86.1,8.583333333333334,22.0,24,78.85416666666667,86.1,8.583333333333334,22.0,동,78.35,7.0,73.39999999999998,35.0,61.87999999999998
1221,신길경남,영등포구,,당산동1가,37.515832,126.918318,,,,,,,12.0,73.81666666666666,80.8,3.4166666666666665,7.0,12,73.81666666666666,80.8,3.4166666666666665,7.0,시구,73.81666666666666,3.4166666666666665,55.26666666666665,17.083333333333332,43.81166666666665
102737,한남더힐,강남구,,신사동,37.537322,127.009784,1.0,74.7,74.7,3.0,3.0,0.0,24.0,78.85416666666667,86.1,8.583333333333334,22.0,24,78.85416666666667,86.1,8.583333333333334,22.0,동,74.7,3.0,58.80000000000001,15.0,45.66
1081,청담자이,강남구,,삼성동,37.524236,127.056715,1.0,85.7,85.7,6.0,6.0,0.0,24.0,78.85416666666667,86.1,8.583333333333334,22.0,24,78.85416666666667,86.1,8.583333333333334,22.0,동,85.7,6.0,100.0,30.0,79.0
471,방배우성,동작구,,사당동,37.474417,126.982972,1.0,76.5,76.5,0.0,0.0,0.0,16.0,74.85625,83.3,2.5625,8.0,16,74.85625,83.3,2.5625,8.0,동,76.5,0.0,66.0,0.0,46.2
362,우성,영등포구,,여의도동,37.509782,126.947813,2.0,73.75,73.8,11.0,5.5,0.0,12.0,73.81666666666666,80.8,3.4166666666666665,7.0,12,73.81666666666666,80.8,3.4166666666666665,7.0,동,73.75,5.5,55.00000000000001,27.500000000000004,46.75
641,까치마을,강남구,,수서동,37.48499,127.087816,2.0,78.35,83.9,14.0,7.0,0.0,24.0,78.85416666666667,86.1,8.583333333333334,22.0,24,78.85416666666667,86.1,8.583333333333334,22.0,동,78.35,7.0,73.39999999999998,35.0,61.87999999999998
121788,신길파크자이,영등포구,,대림동,37.503064,126.913481,2.0,68.94999999999999,71.6,2.0,1.0,0.0,12.0,73.81666666666666,80.8,3.4166666666666665,7.0,12,73.81666666666666,80.8,3.4166666666666665,7.0,동,68.94999999999999,1.0,35.799999999999955,5.0,26.559999999999967
983,푸른마을,강남구,,개포동,37.484711,127.08133,,,,,,,24.0,78.85416666666667,86.1,8.583333333333334,22.0,24,78.85416666666667,86.1,8.583333333333334,22.0,시구,78.85416666666667,8.583333333333334,75.41666666666669,42.91666666666667,65.66666666666669
3383,상도래미안1차,동작구,,노량진동,37.505446,126.934573,,,,,,,16.0,74.85625,83.3,2.5625,8.0,16,74.85625,83.3,2.5625,8.0,시구,74.85625,2.5625,59.42500000000002,12.812499999999998,45.44125000000001
170442,힐스테이트관악센트씨엘,동작구,,상도동,37.491254,126.946099,2.0,78.69999999999999,83.3,8.0,4.0,0.0,16.0,74.85625,83.3,2.5625,8.0,16,74.85625,83.3,2.5625,8.0,동,78.69999999999999,4.0,74.79999999999995,20.0,58.35999999999997
562,옥수극동,강남구,,압구정동,37.54326,127.0115,2.0,77.4,80.5,10.0,5.0,0.0,24.0,78.85416666666667,86.1,8.583333333333334,22.0,24,78.85416666666667,86.1,8.583333333333334,22.0,동,77.4,5.0,69.60000000000002,25.0,56.22000000000001
135887,롯데캐슬리버파크시그니처,강남구,,청담동,37.53789,127.062785,,,,,,,24.0,78.85416666666667,86.1,8.583333333333334,22.0,24,78.85416666666667,86.1,8.583333333333334,22.0,시구,78.85416666666667,8.583333333333334,75.41666666666669,42.91666666666667,65.66666666666669
1048,관악우성,동작구,,동작동,37.485423,126.959587,1.0,77.4,77.4,3.0,3.0,0.0,16.0,74.85625,83.3,2.5625,8.0,16,74.85625,83.3,2.5625,8.0,동,77.4,3.0,69.60000000000002,15.0,53.22000000000001
388,상도삼호,동작구,,동작동,37.493569,126.957597,1.0,77.4,77.4,3.0,3.0,0.0,16.0,74.85625,83.3,2.5625,8.0,16,74.85625,83.3,2.5625,8.0,동,77.4,3.0,69.60000000000002,15.0,53.22000000000001
28,경남,서초구,,양재동,37.484623,127.054115,,,,,,,16.0,76.86875,82.1,7.2,15.0,16,76.86875,82.1,7.2,15.0,시구,76.86875,7.2,67.47500000000002,36.0,58.03250000000001
428,삼성롯데,강남구,,논현동,37.518,127.048784,,,,,,,24.0,78.85416666666667,86.1,8.583333333333334,22.0,24,78.85416666666667,86.1,8.583333333333334,22.0,시구,78.85416666666667,8.583333333333334,75.41666666666669,42.91666666666667,65.66666666666669
148337,힐스테이트뉴포레,영등포구,,대림동,37.484267,126.90515,2.0,68.94999999999999,71.6,2.0,1.0,0.0,12.0,73.81666666666666,80.8,3.4166666666666665,7.0,12,73.81666666666666,80.8,3.4166666666666665,7.0,동,68.94999999999999,1.0,35.799999999999955,5.0,26.559999999999967
3452,문래자이,영등포구,,당산동1가,37.516408,126.896862,,,,,,,12.0,73.81666666666666,80.8,3.4166666666666665,7.0,12,73.81666666666666,80.8,3.4166666666666665,7.0,시구,73.81666666666666,3.4166666666666665,55.26666666666665,17.083333333333332,43.81166666666665
161181,상도푸르지오클라베뉴,동작구,,노량진동,37.497571,126.938998,,,,,,,16.0,74.85625,83.3,2.5625,8.0,16,74.85625,83.3,2.5625,8.0,시구,74.85625,2.5625,59.42500000000002,12.812499999999998,45.44125000000001
874,샘터마을,강남구,,개포동,37.485019,127.082717,,,,,,,24.0,78.85416666666667,86.1,8.583333333333334,22.0,24,78.85416666666667,86.1,8.583333333333334,22.0,시구,78.85416666666667,8.583333333333334,75.41666666666669,42.91666666666667,65.66666666666669
541,한강,서초구,,잠원동,37.521491,127.015231,2.0,77.1,79.5,23.0,11.5,0.0,16.0,76.86875,82.1,7.2,15.0,16,76.86875,82.1,7.2,15.0,동,77.1,11.5,68.39999999999998,57.49999999999999,65.12999999999998
108126,e편한세상서울대입구2차,관악구,,봉천동,37.478085,126.941571,5.0,72.08,77.4,10.0,2.0,0.2,16.0,69.8875,77.4,1.3125,5.0,16,69.8875,77.4,1.3125,5.0,동,72.08,2.0,48.31999999999999,10.0,36.82399999999999
742,미성2차,서초구,,잠원동,37.523985,127.019316,2.0,77.1,79.5,23.0,11.5,0.0,16.0,76.86875,82.1,7.2,15.0,16,76.86875,82.1,7.2,15.0,동,77.1,11.5,68.39999999999998,57.49999999999999,65.12999999999998
3881,동부센트레빌,동작구,,본동,37.521047,126.966378,1.0,75.2,75.2,3.0,3.0,1.0,16.0,74.85625,83.3,2.5625,8.0,16,74.85625,83.3,2.5625,8.0,동,75.2,3.0,60.80000000000001,15.0,47.06
101273,자연앤힐스테이트,수원시 영통구,,원천동,37.287935,127.05047,3.0,74.73333333333333,78.3,12.0,4.0,0.3333333333333333,21.0,76.75238095238095,82.6,5.571428571428571,19.0,57,73.70877192982455,82.6,3.3508771929824563,19.0,동,74.73333333333333,4.0,58.93333333333334,20.0,47.25333333333333
9208,롯데캐슬,동작구,,동작동,37.490386,126.972771,1.0,77.4,77.4,3.0,3.0,0.0,16.0,74.85625,83.3,2.5625,8.0,16,74.85625,83.3,2.5625,8.0,동,77.4,3.0,69.60000000000002,15.0,53.22000000000001
667,우성3차,서초구,,양재동,37.483998,127.056011,,,,,,,16.0,76.86875,82.1,7.2,15.0,16,76.86875,82.1,7.2,15.0,시구,76.86875,7.2,67.47500000000002,36.0,58.03250000000001
980,삼성청담공원,강남구,,논현동,37.522268,127.050266,,,,,,,24.0,78.85416666666667,86.1,8.583333333333334,22.0,24,78.85416666666667,86.1,8.583333333333334,22.0,시구,78.85416666666667,8.583333333333334,75.41666666666669,42.91666666666667,65.66666666666669
27497,봇들8단지한신휴플러스,성남시 분당구,,백현동,37.395589,127.114674,2.0,79.2,84.2,18.0,9.0,0.0,26.0,78.1576923076923,84.2,8.76,28.0,46,75.76739130434783,84.2,5.555555555555555,28.0,동,79.2,9.0,76.80000000000001,45.0,67.26
2988,관악푸르지오,동작구,,동작동,37.487336,126.96094,1.0,77.4,77.4,3.0,3.0,0.0,16.0,74.85625,83.3,2.5625,8.0,16,74.85625,83.3,2.5625,8.0,동,77.4,3.0,69.60000000000002,15.0,53.22000000000001
